ORPHAcode,Disorder,HPO_ID,HPO_Term,Frequency
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0010535,Sleep apnea,Frequent (79-30%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0030148,Heart murmur,Frequent (79-30%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0030812,Enlarged tonsils,Frequent (79-30%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0040261,Increased size of nasopharyngeal adenoids,Frequent (79-30%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0410018,Recurrent ear infections,Frequent (79-30%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000362,Otosclerosis,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000405,Conductive hearing impairment,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000488,Retinopathy,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000493,Abnormal foveal morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000553,Abnormal uvea morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000648,Optic atrophy,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000654,Decreased light- and dark-adapted electroretinogram amplitude,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000662,Nyctalopia,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000736,Short attention span,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000822,Hypertension,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000900,Thickened ribs,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001085,Papilledema,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001273,Abnormal corpus callosum morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001369,Arthritis,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001385,Hip dysplasia,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001433,Hepatosplenomegaly,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001633,Abnormal mitral valve morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001638,Cardiomyopathy,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001641,Abnormal pulmonary valve morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001679,Abnormal aortic morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001702,Abnormal tricuspid valve morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001744,Splenomegaly,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0002028,Chronic diarrhea,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0002091,Restrictive ventilatory defect,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0002176,Spinal cord compression,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0002360,Sleep abnormality,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0002500,Abnormal cerebral white matter morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0002781,Upper airway obstruction,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0003416,Spinal canal stenosis,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0003468,Abnormal vertebral morphology,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0004950,Peripheral arterial stenosis,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0005019,Diaphyseal thickening,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0005216,Impaired mastication,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0007703,Abnormality of retinal pigmentation,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0007957,Corneal opacity,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0007994,Peripheral visual field loss,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0011355,Localized skin lesion,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0011675,Arrhythmia,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0012185,Constrictive median neuropathy,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0012471,Thick vermilion border,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0012478,Temporomandibular joint ankylosis,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0030823,Scleral thickening,Occasional (29-5%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000707,Abnormality of the nervous system,Very rare (<4-1%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0000708,Atypical behavior,Very rare (<4-1%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001250,Seizure,Very rare (<4-1%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001263,Global developmental delay,Very rare (<4-1%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0001268,Mental deterioration,Very rare (<4-1%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0002376,Developmental regression,Very rare (<4-1%)
217093,"Mucopolysaccharidosis type 2, attenuated form",HP:0100543,Cognitive impairment,Very rare (<4-1%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001518,Small for gestational age,Very frequent (99-80%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002151,Increased circulating lactate concentration,Very frequent (99-80%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002490,Increased CSF lactate,Very frequent (99-80%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0500231,Abnormal CSF pyruvate family amino acid concentration,Very frequent (99-80%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0000707,Abnormality of the nervous system,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001250,Seizure,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001511,Intrauterine growth retardation,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001999,Abnormal facial shape,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002059,Cerebral atrophy,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002069,Bilateral tonic-clonic seizure,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002119,Ventriculomegaly,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002171,Gliosis,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002187,"Intellectual disability, profound",Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0003128,Lactic acidosis,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0003542,Increased serum pyruvate,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0004902,Congenital lactic acidosis,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0006956,Dilation of lateral ventricles,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0011193,EEG with focal spikes,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0011196,EEG with focal sharp waves,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0011199,EEG with generalized sharp slow waves,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0012443,Abnormality of brain morphology,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0025361,Abnormality of medullary pyramid morphology,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0030917,Low APGAR score,Frequent (79-30%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0000252,Microcephaly,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0000618,Blindness,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0000954,Single transverse palmar crease,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001251,Ataxia,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001252,Hypotonia,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001274,Agenesis of corpus callosum,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001332,Dystonia,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001338,Partial agenesis of the corpus callosum,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001371,Flexion contracture,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001629,Ventricular septal defect,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001761,Pes cavus,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0001883,Talipes,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002020,Gastroesophageal reflux,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002079,Hypoplasia of the corpus callosum,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002100,Recurrent aspiration pneumonia,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002126,Polymicrogyria,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002329,Drowsiness,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002350,Cerebellar cyst,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002521,Hypsarrhythmia,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002540,Inability to walk,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002643,Neonatal respiratory distress,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0002719,Recurrent infections,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0006799,Basal ganglia cysts,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0006970,Periventricular leukomalacia,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0006999,Basal ganglia gliosis,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0009826,Limb undergrowth,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0010576,Intracranial cystic lesion,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0011471,Gastrostomy tube feeding in infancy,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0011968,Feeding difficulties,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0012128,Basal ganglia necrosis,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0012469,Infantile spasms,Occasional (29-5%)
79243,Pyruvate dehydrogenase E1-alpha deficiency,HP:0012698,Cerebellar gliosis,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0005930,Abnormality of epiphysis morphology,Very frequent (99-80%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0003365,Arthralgia of the hip,Frequent (79-30%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0009826,Limb undergrowth,Frequent (79-30%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0012770,Reduced arm span,Frequent (79-30%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0030839,Knee pain,Frequent (79-30%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0030973,Postexertional malaise,Frequent (79-30%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0002515,Waddling gait,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0002758,Osteoarthritis,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0002812,Coxa vara,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0002815,Abnormality of the knee,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0002857,Genu valgum,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0002970,Genu varum,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0003028,Abnormality of the ankles,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0003045,Abnormal patella morphology,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0003946,Abnormality of the epiphyses of the elbow,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0003999,Abnormality of radial epiphyses,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0004322,Short stature,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0006055,Ulnar deviated club hands,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0006190,Radially deviated wrists,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0009189,Fragmentation of the metacarpal epiphyses,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0010631,Abnormality of the epiphyses of the feet,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0010665,Bilateral coxa valga,Occasional (29-5%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0001324,Muscle weakness,Very rare (<4-1%)
166002,Multiple epiphyseal dysplasia due to collagen 9 anomaly,HP:0003198,Myopathy,Very rare (<4-1%)
199343,EAST syndrome,HP:0000127,Renal salt wasting,Very frequent (99-80%)
199343,EAST syndrome,HP:0000407,Sensorineural hearing impairment,Very frequent (99-80%)
199343,EAST syndrome,HP:0000848,Increased circulating renin level,Very frequent (99-80%)
199343,EAST syndrome,HP:0000859,Hyperaldosteronism,Very frequent (99-80%)
199343,EAST syndrome,HP:0001249,Intellectual disability,Very frequent (99-80%)
199343,EAST syndrome,HP:0001250,Seizure,Very frequent (99-80%)
199343,EAST syndrome,HP:0001251,Ataxia,Very frequent (99-80%)
199343,EAST syndrome,HP:0001263,Global developmental delay,Very frequent (99-80%)
199343,EAST syndrome,HP:0002197,Generalized-onset seizure,Very frequent (99-80%)
199343,EAST syndrome,HP:0002900,Hypokalemia,Very frequent (99-80%)
199343,EAST syndrome,HP:0002917,Hypomagnesemia,Very frequent (99-80%)
199343,EAST syndrome,HP:0005567,Renal magnesium wasting,Very frequent (99-80%)
199343,EAST syndrome,HP:0012591,Abnormal urinary electrolyte concentration,Very frequent (99-80%)
199343,EAST syndrome,HP:0012606,Renal sodium wasting,Very frequent (99-80%)
199343,EAST syndrome,HP:0030083,Salt craving,Very frequent (99-80%)
199343,EAST syndrome,HP:0200114,Metabolic alkalosis,Very frequent (99-80%)
199343,EAST syndrome,HP:0000805,Enuresis,Frequent (79-30%)
199343,EAST syndrome,HP:0001959,Polydipsia,Frequent (79-30%)
199343,EAST syndrome,HP:0002345,Action tremor,Frequent (79-30%)
199343,EAST syndrome,HP:0001272,Cerebellar atrophy,Occasional (29-5%)
199343,EAST syndrome,HP:0001344,Absent speech,Occasional (29-5%)
199343,EAST syndrome,HP:0002355,Difficulty walking,Occasional (29-5%)
199343,EAST syndrome,HP:0002540,Inability to walk,Occasional (29-5%)
199343,EAST syndrome,HP:0003477,Peripheral axonal neuropathy,Occasional (29-5%)
199343,EAST syndrome,HP:0007182,Peripheral hypomyelination,Occasional (29-5%)
199343,EAST syndrome,HP:0007340,Lower limb muscle weakness,Occasional (29-5%)
280229,Pelizaeus-Merzbacher disease in female carriers,HP:0000639,Nystagmus,Occasional (29-5%)
280229,Pelizaeus-Merzbacher disease in female carriers,HP:0000666,Horizontal nystagmus,Occasional (29-5%)
280229,Pelizaeus-Merzbacher disease in female carriers,HP:0001252,Hypotonia,Occasional (29-5%)
