clase_id,clase,ORPHAcode,nombre_enfermedad
156,Rare genetic diseases,136,Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy
181,Rare neurological diseases,136,Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy
189,Rare ophthalmic disorders,136,Cerebral autosomal dominant arteriopathy-subcortical infarcts-leukoencephalopathy
150,Rare inborn errors of metabolism,137,Congenital disorder of glycosylation
156,Rare genetic diseases,137,Congenital disorder of glycosylation
147,Rare developmental anomalies during embryogenesis,138,CHARGE syndrome
148,Rare cardiac malformations,138,CHARGE syndrome
156,Rare genetic diseases,138,CHARGE syndrome
181,Rare neurological diseases,138,CHARGE syndrome
185,Rare urogenital diseases,138,CHARGE syndrome
188,Rare renal diseases,138,CHARGE syndrome
189,Rare ophthalmic disorders,138,CHARGE syndrome
193,Rare endocrine diseases,138,CHARGE syndrome
195,Rare immunological diseases,138,CHARGE syndrome
200,Rare otorhinolaryngological diseases,138,CHARGE syndrome
201,Rare infertility disorders,138,CHARGE syndrome
205,Rare gynecological and obstetric diseases,138,CHARGE syndrome
209,Rare surgical maxillo-facial diseases,138,CHARGE syndrome
233,Rare transplant-related disorders,138,CHARGE syndrome
147,Rare developmental anomalies during embryogenesis,139,CHILD syndrome
150,Rare inborn errors of metabolism,139,CHILD syndrome
156,Rare genetic diseases,139,CHILD syndrome
187,Rare skin diseases,139,CHILD syndrome
199,Rare bone diseases,139,CHILD syndrome
202,Rare neoplastic diseases,139,CHILD syndrome
147,Rare developmental anomalies during embryogenesis,140,Campomelic dysplasia
156,Rare genetic diseases,140,Campomelic dysplasia
181,Rare neurological diseases,140,Campomelic dysplasia
185,Rare urogenital diseases,140,Campomelic dysplasia
193,Rare endocrine diseases,140,Campomelic dysplasia
199,Rare bone diseases,140,Campomelic dysplasia
205,Rare gynecological and obstetric diseases,140,Campomelic dysplasia
150,Rare inborn errors of metabolism,141,Canavan disease
156,Rare genetic diseases,141,Canavan disease
181,Rare neurological diseases,141,Canavan disease
193,Rare endocrine diseases,142,Anaplastic thyroid carcinoma
202,Rare neoplastic diseases,142,Anaplastic thyroid carcinoma
193,Rare endocrine diseases,143,Parathyroid carcinoma
202,Rare neoplastic diseases,143,Parathyroid carcinoma
152,Rare gastroenterological diseases,144,Lynch syndrome
156,Rare genetic diseases,144,Lynch syndrome
202,Rare neoplastic diseases,144,Lynch syndrome
156,Rare genetic diseases,145,Hereditary breast and/or ovarian cancer syndrome
202,Rare neoplastic diseases,145,Hereditary breast and/or ovarian cancer syndrome
205,Rare gynecological and obstetric diseases,145,Hereditary breast and/or ovarian cancer syndrome
193,Rare endocrine diseases,146,Differentiated thyroid carcinoma
202,Rare neoplastic diseases,146,Differentiated thyroid carcinoma
234,Classification of pediatric cancer (functional),146,Differentiated thyroid carcinoma
150,Rare inborn errors of metabolism,147,Carbamoyl-phosphate synthetase 1 deficiency
156,Rare genetic diseases,147,Carbamoyl-phosphate synthetase 1 deficiency
150,Rare inborn errors of metabolism,148,Multiple carboxylase deficiency
156,Rare genetic diseases,148,Multiple carboxylase deficiency
187,Rare skin diseases,148,Multiple carboxylase deficiency
184,Rare respiratory diseases,150,Nasopharyngeal carcinoma
200,Rare otorhinolaryngological diseases,150,Nasopharyngeal carcinoma
202,Rare neoplastic diseases,150,Nasopharyngeal carcinoma
234,Classification of pediatric cancer (functional),150,Nasopharyngeal carcinoma
146,Rare cardiac diseases,154,Familial isolated dilated cardiomyopathy
156,Rare genetic diseases,154,Familial isolated dilated cardiomyopathy
233,Rare transplant-related disorders,154,Familial isolated dilated cardiomyopathy
150,Rare inborn errors of metabolism,156,Carnitine palmitoyl transferase 1A deficiency
156,Rare genetic diseases,156,Carnitine palmitoyl transferase 1A deficiency
150,Rare inborn errors of metabolism,157,Carnitine palmitoyltransferase II deficiency
156,Rare genetic diseases,157,Carnitine palmitoyltransferase II deficiency
181,Rare neurological diseases,157,Carnitine palmitoyltransferase II deficiency
146,Rare cardiac diseases,158,Systemic primary carnitine deficiency
150,Rare inborn errors of metabolism,158,Systemic primary carnitine deficiency
156,Rare genetic diseases,158,Systemic primary carnitine deficiency
181,Rare neurological diseases,158,Systemic primary carnitine deficiency
233,Rare transplant-related disorders,158,Systemic primary carnitine deficiency
146,Rare cardiac diseases,159,Carnitine-acylcarnitine translocase deficiency
150,Rare inborn errors of metabolism,159,Carnitine-acylcarnitine translocase deficiency
156,Rare genetic diseases,159,Carnitine-acylcarnitine translocase deficiency
181,Rare neurological diseases,159,Carnitine-acylcarnitine translocase deficiency
233,Rare transplant-related disorders,159,Carnitine-acylcarnitine translocase deficiency
194,Rare hematological diseases,160,Castleman disease
202,Rare neoplastic diseases,160,Castleman disease
233,Rare transplant-related disorders,160,Castleman disease
156,Rare genetic diseases,162,Congenital cataract-anterior segment dysgenesis syndrome
189,Rare ophthalmic disorders,162,Congenital cataract-anterior segment dysgenesis syndrome
150,Rare inborn errors of metabolism,163,Hereditary hyperferritinemia-cataract syndrome
156,Rare genetic diseases,163,Hereditary hyperferritinemia-cataract syndrome
189,Rare ophthalmic disorders,163,Hereditary hyperferritinemia-cataract syndrome
150,Rare inborn errors of metabolism,165,Neutral lipid storage disease
156,Rare genetic diseases,165,Neutral lipid storage disease
181,Rare neurological diseases,165,Neutral lipid storage disease
156,Rare genetic diseases,166,Charcot-Marie-Tooth disease/Hereditary motor and sensory neuropathy
181,Rare neurological diseases,166,Charcot-Marie-Tooth disease/Hereditary motor and sensory neuropathy
150,Rare inborn errors of metabolism,167,Chédiak-Higashi syndrome
156,Rare genetic diseases,167,Chédiak-Higashi syndrome
181,Rare neurological diseases,167,Chédiak-Higashi syndrome
187,Rare skin diseases,167,Chédiak-Higashi syndrome
189,Rare ophthalmic disorders,167,Chédiak-Higashi syndrome
194,Rare hematological diseases,167,Chédiak-Higashi syndrome
195,Rare immunological diseases,167,Chédiak-Higashi syndrome
233,Rare transplant-related disorders,167,Chédiak-Higashi syndrome
156,Rare genetic diseases,168,Loose anagen syndrome
187,Rare skin diseases,168,Loose anagen syndrome
156,Rare genetic diseases,169,Ringed hair disease
187,Rare skin diseases,169,Ringed hair disease
156,Rare genetic diseases,170,Woolly hair
187,Rare skin diseases,170,Woolly hair
183,Rare hepatic diseases,171,Primary sclerosing cholangitis
233,Rare transplant-related disorders,171,Primary sclerosing cholangitis
150,Rare inborn errors of metabolism,172,Progressive familial intrahepatic cholestasis
156,Rare genetic diseases,172,Progressive familial intrahepatic cholestasis
183,Rare hepatic diseases,172,Progressive familial intrahepatic cholestasis
233,Rare transplant-related disorders,172,Progressive familial intrahepatic cholestasis
203,Rare infectious diseases,173,Cholera
147,Rare developmental anomalies during embryogenesis,174,"Metaphyseal chondrodysplasia, Schmid type"
156,Rare genetic diseases,174,"Metaphyseal chondrodysplasia, Schmid type"
199,Rare bone diseases,174,"Metaphyseal chondrodysplasia, Schmid type"
147,Rare developmental anomalies during embryogenesis,175,Cartilage-hair hypoplasia
156,Rare genetic diseases,175,Cartilage-hair hypoplasia
187,Rare skin diseases,175,Cartilage-hair hypoplasia
189,Rare ophthalmic disorders,175,Cartilage-hair hypoplasia
195,Rare immunological diseases,175,Cartilage-hair hypoplasia
199,Rare bone diseases,175,Cartilage-hair hypoplasia
147,Rare developmental anomalies during embryogenesis,176,Non-rhizomelic chondrodysplasia punctata
156,Rare genetic diseases,176,Non-rhizomelic chondrodysplasia punctata
199,Rare bone diseases,176,Non-rhizomelic chondrodysplasia punctata
147,Rare developmental anomalies during embryogenesis,177,Rhizomelic chondrodysplasia punctata
150,Rare inborn errors of metabolism,177,Rhizomelic chondrodysplasia punctata
156,Rare genetic diseases,177,Rhizomelic chondrodysplasia punctata
181,Rare neurological diseases,177,Rhizomelic chondrodysplasia punctata
189,Rare ophthalmic disorders,177,Rhizomelic chondrodysplasia punctata
199,Rare bone diseases,177,Rhizomelic chondrodysplasia punctata
156,Rare genetic diseases,178,Chordoma
193,Rare endocrine diseases,178,Chordoma
199,Rare bone diseases,178,Chordoma
202,Rare neoplastic diseases,178,Chordoma
189,Rare ophthalmic disorders,179,Birdshot chorioretinopathy
156,Rare genetic diseases,180,Choroideremia
189,Rare ophthalmic disorders,180,Choroideremia
147,Rare developmental anomalies during embryogenesis,181,X-linked hypohidrotic ectodermal dysplasia
156,Rare genetic diseases,181,X-linked hypohidrotic ectodermal dysplasia
187,Rare skin diseases,181,X-linked hypohidrotic ectodermal dysplasia
189,Rare ophthalmic disorders,181,X-linked hypohidrotic ectodermal dysplasia
197,Rare odontological diseases,181,X-linked hypohidrotic ectodermal dysplasia
203,Rare infectious diseases,182,Chromomycosis
146,Rare cardiac diseases,183,Eosinophilic granulomatosis with polyangiitis
181,Rare neurological diseases,183,Eosinophilic granulomatosis with polyangiitis
184,Rare respiratory diseases,183,Eosinophilic granulomatosis with polyangiitis
188,Rare renal diseases,183,Eosinophilic granulomatosis with polyangiitis
196,Rare systemic and rheumatological diseases,183,Eosinophilic granulomatosis with polyangiitis
198,Rare circulatory system diseases,183,Eosinophilic granulomatosis with polyangiitis
231,Rare systemic or rheumatologic diseases of childhood,183,Eosinophilic granulomatosis with polyangiitis
233,Rare transplant-related disorders,183,Eosinophilic granulomatosis with polyangiitis
147,Rare developmental anomalies during embryogenesis,184,Cherubism
156,Rare genetic diseases,184,Cherubism
195,Rare immunological diseases,184,Cherubism
196,Rare systemic and rheumatological diseases,184,Cherubism
197,Rare odontological diseases,184,Cherubism
199,Rare bone diseases,184,Cherubism
231,Rare systemic or rheumatologic diseases of childhood,184,Cherubism
147,Rare developmental anomalies during embryogenesis,185,Scimitar syndrome
148,Rare cardiac malformations,185,Scimitar syndrome
184,Rare respiratory diseases,185,Scimitar syndrome
198,Rare circulatory system diseases,185,Scimitar syndrome
183,Rare hepatic diseases,186,Primary biliary cholangitis
233,Rare transplant-related disorders,186,Primary biliary cholangitis
150,Rare inborn errors of metabolism,187,Citrullinemia
156,Rare genetic diseases,187,Citrullinemia
196,Rare systemic and rheumatological diseases,188,Systemic capillary leak syndrome
147,Rare developmental anomalies during embryogenesis,189,Hidrotic ectodermal dysplasia
156,Rare genetic diseases,189,Hidrotic ectodermal dysplasia
187,Rare skin diseases,189,Hidrotic ectodermal dysplasia
189,Rare ophthalmic disorders,189,Hidrotic ectodermal dysplasia
147,Rare developmental anomalies during embryogenesis,190,Coats disease
156,Rare genetic diseases,190,Coats disease
181,Rare neurological diseases,190,Coats disease
189,Rare ophthalmic disorders,190,Coats disease
147,Rare developmental anomalies during embryogenesis,191,Cockayne syndrome
156,Rare genetic diseases,191,Cockayne syndrome
181,Rare neurological diseases,191,Cockayne syndrome
187,Rare skin diseases,191,Cockayne syndrome
189,Rare ophthalmic disorders,191,Cockayne syndrome
200,Rare otorhinolaryngological diseases,191,Cockayne syndrome
202,Rare neoplastic diseases,191,Cockayne syndrome
147,Rare developmental anomalies during embryogenesis,192,Coffin-Lowry syndrome
156,Rare genetic diseases,192,Coffin-Lowry syndrome
181,Rare neurological diseases,192,Coffin-Lowry syndrome
193,Rare endocrine diseases,192,Coffin-Lowry syndrome
147,Rare developmental anomalies during embryogenesis,193,Cohen syndrome
156,Rare genetic diseases,193,Cohen syndrome
181,Rare neurological diseases,193,Cohen syndrome
189,Rare ophthalmic disorders,193,Cohen syndrome
193,Rare endocrine diseases,193,Cohen syndrome
195,Rare immunological diseases,193,Cohen syndrome
233,Rare transplant-related disorders,193,Cohen syndrome
147,Rare developmental anomalies during embryogenesis,195,Cat-eye syndrome
156,Rare genetic diseases,195,Cat-eye syndrome
182,Rare abdominal surgical diseases,195,Cat-eye syndrome
188,Rare renal diseases,195,Cat-eye syndrome
189,Rare ophthalmic disorders,195,Cat-eye syndrome
233,Rare transplant-related disorders,195,Cat-eye syndrome
147,Rare developmental anomalies during embryogenesis,198,Occipital horn syndrome
150,Rare inborn errors of metabolism,198,Occipital horn syndrome
156,Rare genetic diseases,198,Occipital horn syndrome
181,Rare neurological diseases,198,Occipital horn syndrome
182,Rare abdominal surgical diseases,198,Occipital horn syndrome
186,Rare surgical thoracic diseases,198,Occipital horn syndrome
187,Rare skin diseases,198,Occipital horn syndrome
147,Rare developmental anomalies during embryogenesis,199,Cornelia de Lange syndrome
156,Rare genetic diseases,199,Cornelia de Lange syndrome
181,Rare neurological diseases,199,Cornelia de Lange syndrome
182,Rare abdominal surgical diseases,199,Cornelia de Lange syndrome
186,Rare surgical thoracic diseases,199,Cornelia de Lange syndrome
189,Rare ophthalmic disorders,199,Cornelia de Lange syndrome
199,Rare bone diseases,199,Cornelia de Lange syndrome
200,Rare otorhinolaryngological diseases,199,Cornelia de Lange syndrome
209,Rare surgical maxillo-facial diseases,199,Cornelia de Lange syndrome
147,Rare developmental anomalies during embryogenesis,200,Isolated corpus callosum agenesis
181,Rare neurological diseases,200,Isolated corpus callosum agenesis
147,Rare developmental anomalies during embryogenesis,201,Cowden syndrome
152,Rare gastroenterological diseases,201,Cowden syndrome
156,Rare genetic diseases,201,Cowden syndrome
187,Rare skin diseases,201,Cowden syndrome
202,Rare neoplastic diseases,201,Cowden syndrome
233,Rare transplant-related disorders,201,Cowden syndrome
156,Rare genetic diseases,202,Crandall syndrome
187,Rare skin diseases,202,Crandall syndrome
181,Rare neurological diseases,204,Sporadic Creutzfeldt-Jakob disease
150,Rare inborn errors of metabolism,205,Crigler-Najjar syndrome
156,Rare genetic diseases,205,Crigler-Najjar syndrome
183,Rare hepatic diseases,205,Crigler-Najjar syndrome
233,Rare transplant-related disorders,205,Crigler-Najjar syndrome
147,Rare developmental anomalies during embryogenesis,207,Crouzon syndrome
156,Rare genetic diseases,207,Crouzon syndrome
189,Rare ophthalmic disorders,207,Crouzon syndrome
199,Rare bone diseases,207,Crouzon syndrome
147,Rare developmental anomalies during embryogenesis,209,Cutis laxa
156,Rare genetic diseases,209,Cutis laxa
182,Rare abdominal surgical diseases,209,Cutis laxa
186,Rare surgical thoracic diseases,209,Cutis laxa
187,Rare skin diseases,209,Cutis laxa
203,Rare infectious diseases,210,Cyclosporiasis
156,Rare genetic diseases,211,Familial cylindromatosis
187,Rare skin diseases,211,Familial cylindromatosis
202,Rare neoplastic diseases,211,Familial cylindromatosis
150,Rare inborn errors of metabolism,212,Cystathioninuria
156,Rare genetic diseases,212,Cystathioninuria
147,Rare developmental anomalies during embryogenesis,213,Cystinosis
150,Rare inborn errors of metabolism,213,Cystinosis
156,Rare genetic diseases,213,Cystinosis
188,Rare renal diseases,213,Cystinosis
193,Rare endocrine diseases,213,Cystinosis
